"time_millis","cpu"
1509009796580,10.76
1509009796581,13.81
1509009796582,12.92
1509009796583,14.56
1509009796584,14.72
1509009796585,15.26
1509009796586,14.46
1509009796587,13.32
1509009796588,14.77
1509009796589,14.27
1509009796590,10.84
1509009796591,16.94
1509009796592,16.76
1509009796593,12.48
1509009796594,19.34
1509009796595,10.47
1509009796596,17.85
1509009796597,14.4
1509009796598,17.8
1509009796599,14.38
1509009796600,16.22
1509009796601,18.81
1509009796602,16.43
1509009796603,14
1509009796604,15.08
1509009796605,11.57
1509009796606,16.58
1509009796607,18
1509009796608,17.54
1509009796609,11.18
1509009796610,18.28
1509009796611,13.37
1509009796612,13.01
1509009796613,15.47
1509009796614,13.37
1509009796615,18.08
1509009796616,16.03
1509009796617,12.05
1509009796618,18.32
1509009796619,16.04
1509009796620,13.78
1509009796621,15.55
1509009796622,7.09
1509009796623,16.96
1509009796624,16.08
1509009796625,15.74
1509009796626,10.58
1509009796627,17.42
1509009796628,10.22
1509009796629,13.67
1509009796630,12.97
1509009796631,15.14
1509009796632,13.72
1509009796633,15.38
1509009796634,13.21
1509009796635,11.52
1509009796636,14.51
1509009796637,12.66
1509009796638,18.61
1509009796639,17.17
1509009796640,16.12
1509009796641,12.41
1509009796642,16.48
1509009796643,16.59
1509009796644,17.16
1509009796645,15.96
1509009796646,10.25
1509009796647,16.41
1509009796648,9.67
1509009796649,16.57
1509009796650,18.12
1509009796651,13.19
1509009796652,13.86
1509009796653,17.2
1509009796654,9.88
1509009796655,10.66
1509009796656,13.55
1509009796657,13.41
1509009796658,12.15
1509009796659,14.33
1509009796660,18.02
1509009796661,15.58
1509009796662,15.52
1509009796663,18.22
1509009796664,13.28
1509009796665,13
1509009796666,12.48
1509009796667,18.02
1509009796668,13.9
1509009796669,16.22
1509009796670,20.24
1509009796671,15.6
1509009796672,9.42
1509009796673,11.53
1509009796674,13.17
1509009796675,15.99
1509009796676,15.47
1509009796677,17.43
1509009796678,19.97
1509009796679,16.03
1509009796680,10.6
1509009796681,14.68
1509009796682,16.56
1509009796683,8.92
1509009796684,10.98
1509009796685,13.49
1509009796686,9.73
1509009796687,13.66
1509009796688,14.12
1509009796689,16.56
1509009796690,19.34
1509009796691,13.72
1509009796692,11.87
1509009796693,9.9
1509009796694,15.67
1509009796695,14.89
1509009796696,13.72
1509009796697,16.19
1509009796698,11.12
1509009796699,12.04
1509009796700,12.23
1509009796701,13.25
1509009796702,12.63
1509009796703,13.67
1509009796704,16.01
1509009796705,13.57
1509009796706,14.71
1509009796707,17.45
1509009796708,11.68
1509009796709,11.53
1509009796710,12.83
1509009796711,12.52
1509009796712,14.83
1509009796713,11.44
1509009796714,13.52
1509009796715,10.54
1509009796716,16.93
1509009796717,13.24
1509009796718,16.99
1509009796719,17.38
1509009796720,16.94
1509009796721,9.73
1509009796722,16.69
1509009796723,16.51
1509009796724,12.88
1509009796725,16.27
1509009796726,14.32
1509009796727,13.63
1509009796728,13.72
1509009796729,15.22
1509009796730,17.5
1509009796731,15.98
1509009796732,16.55
1509009796733,12.59
1509009796734,14.66
1509009796735,11.06
1509009796736,16.7
1509009796737,15.57
1509009796738,19.33
1509009796739,16.73
1509009796740,11.45
1509009796741,13.82
1509009796742,16.25
1509009796743,15.3
1509009796744,17.05
1509009796745,15.98
1509009796746,13.16
1509009796747,14.29
1509009796748,17.1
1509009796749,17.53
1509009796750,13.86
1509009796751,16.56
1509009796752,13.82
1509009796753,18.23
1509009796754,17.15
1509009796755,11.55
1509009796756,12.87
1509009796757,13.54
1509009796758,13.79
1509009796759,18.96
1509009796760,14.73
1509009796761,15.55
1509009796762,14.19
1509009796763,14.84
1509009796764,16.61
1509009796765,10.28
1509009796766,12.88
1509009796767,13.96
1509009796768,17.38
1509009796769,21.35
1509009796770,16.92
1509009796771,11.44
1509009796772,12.84
1509009796773,12.56
1509009796774,11.69
1509009796775,8.62
1509009796776,10.86
1509009796777,13.34
1509009796778,13.39
1509009796779,14.04
1509009796780,16.84
1509009796781,12.87
1509009796782,15.62
1509009796783,11.68
1509009796784,17.53
1509009796785,14.4
1509009796786,17.17
1509009796787,11.13
1509009796788,12.24
1509009796789,15.56
1509009796790,17.42
1509009796791,16.05
1509009796792,13.92
1509009796793,12.43
1509009796794,8.63
1509009796795,14.35
1509009796796,12.09
1509009796797,12.84
1509009796798,11.77
1509009796799,17.17
1509009796800,17.79
1509009796801,12.01
1509009796802,15.49
1509009796803,12.89
1509009796804,14.38
1509009796805,15.85
1509009796806,13.74
1509009796807,10.58
1509009796808,12.16
1509009796809,18.94
1509009796810,14.19
1509009796811,12.25
1509009796812,14.68
1509009796813,11.32
1509009796814,12.6
1509009796815,15.22
1509009796816,11.01
1509009796817,11.1
1509009796818,13.85
1509009796819,13.71
1509009796820,11.09
1509009796821,12.04
1509009796822,15.21
1509009796823,9.1
1509009796824,15.64
1509009796825,16.08
1509009796826,15.55
1509009796827,13.4
1509009796828,12.92
1509009796829,14
1509009796830,13.01
1509009796831,15.46
1509009796832,16.23
1509009796833,17.31
1509009796834,11.9
1509009796835,12.47
1509009796836,10.49
1509009796837,19.05
1509009796838,14.23
1509009796839,16.17
1509009796840,15.39
1509009796841,12.13
1509009796842,13.1
1509009796843,16.21
1509009796844,12.07
1509009796845,13.29
1509009796846,16.37
1509009796847,16.8
1509009796848,12.29
1509009796849,17.67
1509009796850,16.03
1509009796851,13.73
1509009796852,16.39
1509009796853,14.98
1509009796854,15.75
1509009796855,15.73
1509009796856,11.11
1509009796857,15.32
1509009796858,9.01
1509009796859,12.46
1509009796860,19.22
1509009796861,17.96
1509009796862,18.76
1509009796863,14.63
1509009796864,10.53
1509009796865,15.83
1509009796866,13.13
1509009796867,9.94
1509009796868,7.76
1509009796869,18.51
1509009796870,19.08
1509009796871,16.74
1509009796872,17.08
1509009796873,20.86
1509009796874,9.92
1509009796875,18.91
1509009796876,9.57
1509009796877,14.15
1509009796878,16.97
1509009796879,11.89
1509009796880,16.85
1509009796881,17.77
1509009796882,12.87
1509009796883,14.6
1509009796884,12.23
1509009796885,15.52
1509009796886,12.57
1509009796887,9.84
1509009796888,12.41
1509009796889,14.65
1509009796890,13.94
1509009796891,15.74
1509009796892,14.31
1509009796893,14.4
1509009796894,16.49
1509009796895,17.32
1509009796896,15.62
1509009796897,12.78
1509009796898,14.79
1509009796899,18.29
1509009796900,11.87
1509009796901,13.76
1509009796902,17.39
1509009796903,11.23
1509009796904,13.9
1509009796905,15.6
1509009796906,14.57
1509009796907,17.24
1509009796908,12.35
1509009796909,17.9
1509009796910,17.13
1509009796911,15.95
1509009796912,14.23
1509009796913,13.78
1509009796914,11.73
1509009796915,13.67
1509009796916,16.71
1509009796917,13.77
1509009796918,9.82
1509009796919,17
1509009796920,20.93
1509009796921,13.97
1509009796922,12.42
1509009796923,14.95
1509009796924,10.49
1509009796925,14.07
1509009796926,11.89
1509009796927,10.93
1509009796928,15.63
1509009796929,15.17
1509009796930,16.41
1509009796931,11.36
1509009796932,15.48
1509009796933,13.64
1509009796934,15.76
1509009796935,11.45
1509009796936,18.82
1509009796937,11.18
1509009796938,13.44
1509009796939,10.08
1509009796940,18.4
1509009796941,15.89
1509009796942,12.42
1509009796943,14.75
1509009796944,11.65
1509009796945,18.46
1509009796946,20.58
1509009796947,14.05
1509009796948,11.77
1509009796949,11.31
1509009796950,15
1509009796951,10.33
1509009796952,12.25
1509009796953,13.72
1509009796954,17.66
1509009796955,14.95
1509009796956,13.91
1509009796957,14.35
1509009796958,21.28
1509009796959,16.5
1509009796960,16.61
1509009796961,12
1509009796962,13.65
1509009796963,17.38
1509009796964,13.13
1509009796965,14.15
1509009796966,14.45
1509009796967,14.86
1509009796968,15.79
1509009796969,16.61
1509009796970,17.08
1509009796971,13.75
1509009796972,12.42
1509009796973,14.65
1509009796974,15.3
1509009796975,15.99
1509009796976,13.33
1509009796977,11.76
1509009796978,12.15
1509009796979,18.9
1509009796980,17.55
1509009796981,12.37
1509009796982,15.1
1509009796983,13.59
1509009796984,17.53
1509009796985,18.4
1509009796986,15.15
1509009796987,12.52
1509009796988,11.5
1509009796989,16.68
1509009796990,19.62
1509009796991,14.21
1509009796992,15.67
1509009796993,13.5
1509009796994,16.02
1509009796995,15.27
1509009796996,15.44
1509009796997,12.73
1509009796998,14.49
1509009796999,16.61
1509009797000,11.16
1509009797001,7.98
1509009797002,14.94
1509009797003,17.63
1509009797004,23.62
1509009797005,12.23
1509009797006,12.82
1509009797007,15.48
1509009797008,15.59
1509009797009,13.88
1509009797010,14
1509009797011,15.11
1509009797012,12.29
1509009797013,15.71
1509009797014,14.07
1509009797015,13.28
1509009797016,14.45
1509009797017,15.95
1509009797018,10.66
1509009797019,18.69
1509009797020,17.26
1509009797021,17.09
1509009797022,11.4
1509009797023,12.62
1509009797024,16.31
1509009797025,14.63
1509009797026,13.33
1509009797027,12.12
1509009797028,12.65
1509009797029,12.21
1509009797030,18.15
1509009797031,19.16
1509009797032,12
1509009797033,17.88
1509009797034,11.93
1509009797035,16.7
1509009797036,13.97
1509009797037,18.02
1509009797038,16.79
1509009797039,19.12
1509009797040,17.88
1509009797041,17.71
1509009797042,18.05
1509009797043,11.29
1509009797044,15.15
1509009797045,11.86
1509009797046,14.16
1509009797047,12.65
1509009797048,15.59
1509009797049,17.85
1509009797050,15.42
1509009797051,16.45
1509009797052,15.66
1509009797053,12.94
1509009797054,15.27
1509009797055,16.42
1509009797056,9.39
1509009797057,14.5
1509009797058,13.42
1509009797059,16.35
1509009797060,14.25
1509009797061,16.72
1509009797062,15.69
1509009797063,14.84
1509009797064,12.31
1509009797065,17.88
1509009797066,15.95
1509009797067,10.42
1509009797068,15.42
1509009797069,12.13
1509009797070,14.1
1509009797071,11.95
1509009797072,12.38
1509009797073,12.32
1509009797074,12.74
1509009797075,9.53
1509009797076,16.01
1509009797077,16.06
1509009797078,14.51
1509009797079,15.05
1509009797080,17.83
1509009797081,16.97
1509009797082,16.29
1509009797083,16.74
1509009797084,12.89
1509009797085,12.8
1509009797086,16.78
1509009797087,15.9
1509009797088,12.96
1509009797089,18.88
1509009797090,14.34
1509009797091,14.65
1509009797092,14.56
1509009797093,15.46
1509009797094,16.09
1509009797095,10.41
1509009797096,14.37
1509009797097,19.4
1509009797098,10.67
1509009797099,14.83
1509009797100,13.97
1509009797101,13.12
1509009797102,14.17
1509009797103,13.65
1509009797104,12.82
1509009797105,12.68
1509009797106,13.56
1509009797107,11.37
1509009797108,11.88
1509009797109,15.28
1509009797110,22.73
1509009797111,15.98
1509009797112,15.6
1509009797113,11.26
1509009797114,16.85
1509009797115,12.63
1509009797116,13.26
1509009797117,14.83
1509009797118,12.6
1509009797119,16.77
1509009797120,13.5
1509009797121,14.05
1509009797122,12.89
1509009797123,15.48
1509009797124,14.89
1509009797125,14.56
1509009797126,16.64
1509009797127,11.13
1509009797128,15.5
1509009797129,15.57
1509009797130,14.39
1509009797131,13.47
1509009797132,10.32
1509009797133,14.83
1509009797134,21.29
1509009797135,14.89
1509009797136,13.19
1509009797137,9.58
1509009797138,17.03
1509009797139,18.32
1509009797140,12.79
1509009797141,9.43
1509009797142,15.72
1509009797143,18.01
1509009797144,11.36
1509009797145,16.24
1509009797146,13.82
1509009797147,14.05
1509009797148,15.3
1509009797149,15.34
1509009797150,11.98
1509009797151,14.82
1509009797152,10.92
1509009797153,13.71
1509009797154,13.65
1509009797155,16.64
1509009797156,7.43
1509009797157,12.03
1509009797158,17.78
1509009797159,13.15
1509009797160,12.62
1509009797161,20.14
1509009797162,12.05
1509009797163,12.8
1509009797164,15.38
1509009797165,14.79
1509009797166,14.35
1509009797167,17.9
1509009797168,18.23
1509009797169,13.26
1509009797170,13.44
1509009797171,14.78
1509009797172,6
1509009797173,16.6
1509009797174,20.69
1509009797175,16.94
1509009797176,17.63
1509009797177,16.12
1509009797178,12.44
1509009797179,17.91
1509009797180,10.5
1509009797181,18.12
1509009797182,15.71
1509009797183,12.53
1509009797184,17.42
1509009797185,13.8
1509009797186,12.2
1509009797187,13.71
1509009797188,13.69
1509009797189,14.66
1509009797190,11.35
1509009797191,12.3
1509009797192,17.89
1509009797193,16.73
1509009797194,14.85
1509009797195,11.44
1509009797196,16.72
1509009797197,13.06
1509009797198,14.6
1509009797199,13.23
1509009797200,17.49
1509009797201,15.79
1509009797202,11.83
1509009797203,17.55
1509009797204,17.36
1509009797205,12.89
1509009797206,18.83
1509009797207,20.62
1509009797208,12.59
1509009797209,13.76
1509009797210,9.11
1509009797211,14.38
1509009797212,9.64
1509009797213,13.2
1509009797214,9.6
1509009797215,12.66
1509009797216,11.42
1509009797217,16.83
1509009797218,19.29
1509009797219,12.36
1509009797220,11.18
1509009797221,15.27
1509009797222,12.47
1509009797223,16.12
1509009797224,12.97
1509009797225,18.23
1509009797226,17.85
1509009797227,17.18
1509009797228,14.18
1509009797229,9.84
1509009797230,14.78
1509009797231,11.14
1509009797232,16.35
1509009797233,17.66
1509009797234,8.54
1509009797235,18.46
1509009797236,15.49
1509009797237,14.94
1509009797238,19.11
1509009797239,13
1509009797240,14.13
1509009797241,13.66
1509009797242,20.35
1509009797243,15.64
1509009797244,12.27
1509009797245,21.45
1509009797246,17.19
1509009797247,17.33
1509009797248,12.64
1509009797249,13.86
1509009797250,16.6
1509009797251,14.51
1509009797252,15.47
1509009797253,8.91
1509009797254,11.06
1509009797255,14.43
1509009797256,14.84
1509009797257,17.64
1509009797258,15.67
1509009797259,10.91
1509009797260,14.85
1509009797261,15.02
1509009797262,14.33
1509009797263,12.86
1509009797264,13.93
1509009797265,16.3
1509009797266,13.17
1509009797267,14.86
1509009797268,15.99
1509009797269,14.81
1509009797270,12.93
1509009797271,11.83
1509009797272,11.54
1509009797273,12.58
1509009797274,12.34
1509009797275,12.54
1509009797276,12.18
1509009797277,14.07
1509009797278,15.79
1509009797279,13.82
1509009797280,15.9
1509009797281,17.13
1509009797282,13.55
1509009797283,11.86
1509009797284,18.75
1509009797285,16.98
1509009797286,16.39
1509009797287,16.56
1509009797288,13.82
1509009797289,11.02
1509009797290,20.34
1509009797291,14.43
1509009797292,16.33
1509009797293,15.41
1509009797294,15.57
1509009797295,16.21
1509009797296,17.39
1509009797297,15.7
1509009797298,13.54
1509009797299,15.22
1509009797300,11.74
1509009797301,18.31
1509009797302,12.49
1509009797303,9.8
1509009797304,13.75
1509009797305,14.3
1509009797306,12.18
1509009797307,10.1
1509009797308,15.55
1509009797309,17.21
1509009797310,13.98
1509009797311,13.8
1509009797312,13.6
1509009797313,12.19
1509009797314,15.28
1509009797315,15.3
1509009797316,17.49
1509009797317,12.25
1509009797318,9.12
1509009797319,16.43
1509009797320,16.19
1509009797321,18.15
1509009797322,23.23
1509009797323,14.2
1509009797324,12.87
1509009797325,17.53
1509009797326,13.19
1509009797327,12.8
1509009797328,15.76
1509009797329,13.23
1509009797330,13.4
1509009797331,16.41
1509009797332,16.26
1509009797333,16.97
1509009797334,22.2
1509009797335,16.96
1509009797336,19.86
1509009797337,15.99
1509009797338,14.3
1509009797339,14.98
1509009797340,17.78
1509009797341,18.91
1509009797342,16.56
1509009797343,13.97
1509009797344,15.4
1509009797345,12.58
1509009797346,17.24
1509009797347,14.37
1509009797348,12.36
1509009797349,11.69
1509009797350,5.27
1509009797351,17.55
1509009797352,15.94
1509009797353,17.02
1509009797354,18.32
1509009797355,13.8
1509009797356,13.23
1509009797357,17.13
1509009797358,12.18
1509009797359,15.62
1509009797360,14
1509009797361,15.77
1509009797362,16.58
1509009797363,12.97
1509009797364,15.95
1509009797365,17.81
1509009797366,8.06
1509009797367,11.46
1509009797368,14.28
1509009797369,16.44
1509009797370,13.33
1509009797371,10.96
1509009797372,14.67
1509009797373,13.27
1509009797374,12.8
1509009797375,12.99
1509009797376,14.29
1509009797377,14.81
1509009797378,11.72
1509009797379,15.83
1509009797380,11.27
1509009797381,18.63
1509009797382,17.02
1509009797383,14.16
1509009797384,14.14
1509009797385,12.95
1509009797386,17.26
1509009797387,13.68
1509009797388,14.91
1509009797389,14.21
1509009797390,13.42
1509009797391,9.82
1509009797392,17.29
1509009797393,14.03
1509009797394,16.21
1509009797395,18.63
1509009797396,11.13
1509009797397,13.48
1509009797398,14.78
1509009797399,16.65
1509009797400,14.51
1509009797401,14.56
1509009797402,19.25
1509009797403,12.53
1509009797404,12.05
1509009797405,13.72
1509009797406,9.5
1509009797407,12.81
1509009797408,13.84
1509009797409,12.49
1509009797410,12.41
1509009797411,11.32
1509009797412,14.19
1509009797413,14.99
1509009797414,16.16
1509009797415,14.24
1509009797416,19.79
1509009797417,15.11
1509009797418,15.36
1509009797419,12.65
1509009797420,14.59
1509009797421,13.9
1509009797422,16.69
1509009797423,12.06
1509009797424,17.15
1509009797425,16.43
1509009797426,13.7
1509009797427,14.38
1509009797428,17.68
1509009797429,15.89
1509009797430,9.88
1509009797431,15.35
1509009797432,12.75
1509009797433,13.56
1509009797434,16.57
1509009797435,14.69
1509009797436,10.16
1509009797437,17
1509009797438,12.69
1509009797439,11.69
1509009797440,15.1
1509009797441,16.16
1509009797442,14.57
1509009797443,17.76
1509009797444,17.53
1509009797445,18.45
1509009797446,14.3
1509009797447,13.77
1509009797448,12.71
